match_id,date,variable,value,venue,team_id,team_name,league_name
3602472,2021-08-14,xG_for,0.77,H,6433,Go Ahead Eagles,Eredivisie
3602472,2021-08-14,xG_ag,1.21,H,6433,Go Ahead Eagles,Eredivisie
3602472,2021-08-14,xG_for,1.21,A,10228,SC Heerenveen,Eredivisie
3602472,2021-08-14,xG_ag,0.77,A,10228,SC Heerenveen,Eredivisie
3602473,2021-08-14,xG_for,0.82,H,10219,RKC Waalwijk,Eredivisie
3602473,2021-08-14,xG_ag,1.59,H,10219,RKC Waalwijk,Eredivisie
3602473,2021-08-14,xG_for,1.59,A,10229,AZ Alkmaar,Eredivisie
3602473,2021-08-14,xG_ag,0.82,A,10229,AZ Alkmaar,Eredivisie
3602474,2021-08-14,xG_for,0.33,H,9791,Heracles,Eredivisie
3602474,2021-08-14,xG_ag,1.89,H,9791,Heracles,Eredivisie
3602474,2021-08-14,xG_for,1.89,A,8640,PSV Eindhoven,Eredivisie
3602474,2021-08-14,xG_ag,0.33,A,8640,PSV Eindhoven,Eredivisie
3602475,2021-08-15,xG_for,1.73,H,6422,Fortuna Sittard,Eredivisie
3602475,2021-08-15,xG_ag,1.49,H,6422,Fortuna Sittard,Eredivisie
3602475,2021-08-15,xG_for,1.49,A,8611,FC Twente,Eredivisie
3602475,2021-08-15,xG_ag,1.73,A,8611,FC Twente,Eredivisie
3602476,2021-08-15,xG_for,3.55,H,8593,Ajax,Eredivisie
3602476,2021-08-15,xG_ag,0.51,H,8593,Ajax,Eredivisie
3602476,2021-08-15,xG_for,0.51,A,8464,NEC Nijmegen,Eredivisie
3602476,2021-08-15,xG_ag,3.55,A,8464,NEC Nijmegen,Eredivisie
3602477,2021-08-15,xG_for,0.45,H,7788,Cambuur,Eredivisie
3602477,2021-08-15,xG_ag,1.64,H,7788,Cambuur,Eredivisie
3602477,2021-08-15,xG_for,1.64,A,8674,FC Groningen,Eredivisie
3602477,2021-08-15,xG_ag,0.45,A,8674,FC Groningen,Eredivisie
3602478,2021-08-15,xG_for,1.51,H,6413,PEC Zwolle,Eredivisie
3602478,2021-08-15,xG_ag,1.04,H,6413,PEC Zwolle,Eredivisie
3602478,2021-08-15,xG_for,1.04,A,8277,Vitesse,Eredivisie
3602478,2021-08-15,xG_ag,1.51,A,8277,Vitesse,Eredivisie
3602479,2021-08-15,xG_for,3.45,H,9908,FC Utrecht,Eredivisie
3602479,2021-08-15,xG_ag,0.66,H,9908,FC Utrecht,Eredivisie
3602479,2021-08-15,xG_for,0.66,A,8614,Sparta Rotterdam,Eredivisie
3602479,2021-08-15,xG_ag,3.45,A,8614,Sparta Rotterdam,Eredivisie
3602480,2021-08-15,xG_for,0.82,H,8525,Willem II,Eredivisie
3602480,2021-08-15,xG_ag,2.49,H,8525,Willem II,Eredivisie
3602480,2021-08-15,xG_for,2.49,A,10235,Feyenoord,Eredivisie
3602480,2021-08-15,xG_ag,0.82,A,10235,Feyenoord,Eredivisie
3602481,2021-08-21,xG_for,0.67,H,8464,NEC Nijmegen,Eredivisie
3602481,2021-08-21,xG_ag,1.02,H,8464,NEC Nijmegen,Eredivisie
3602481,2021-08-21,xG_for,1.02,A,6413,PEC Zwolle,Eredivisie
3602481,2021-08-21,xG_ag,0.67,A,6413,PEC Zwolle,Eredivisie
3602482,2021-08-21,xG_for,2.12,H,10228,SC Heerenveen,Eredivisie
3602482,2021-08-21,xG_ag,0.99,H,10228,SC Heerenveen,Eredivisie
3602482,2021-08-21,xG_for,0.99,A,10219,RKC Waalwijk,Eredivisie
3602482,2021-08-21,xG_ag,2.12,A,10219,RKC Waalwijk,Eredivisie
3602483,2021-08-22,xG_for,2.26,H,8640,PSV Eindhoven,Eredivisie
3602483,2021-08-22,xG_ag,0.58,H,8640,PSV Eindhoven,Eredivisie
3602483,2021-08-22,xG_for,0.58,A,7788,Cambuur,Eredivisie
3602483,2021-08-22,xG_ag,2.26,A,7788,Cambuur,Eredivisie
3602484,2021-08-22,xG_for,0.85,H,8614,Sparta Rotterdam,Eredivisie
3602484,2021-08-22,xG_ag,0.55,H,8614,Sparta Rotterdam,Eredivisie
3602484,2021-08-22,xG_for,0.55,A,9791,Heracles,Eredivisie
3602484,2021-08-22,xG_ag,0.85,A,9791,Heracles,Eredivisie
3602485,2021-08-22,xG_for,1.27,H,8674,FC Groningen,Eredivisie
3602485,2021-08-22,xG_ag,0.38,H,8674,FC Groningen,Eredivisie
3602485,2021-08-22,xG_for,0.38,A,9908,FC Utrecht,Eredivisie
3602485,2021-08-22,xG_ag,1.27,A,9908,FC Utrecht,Eredivisie
3602486,2021-08-22,xG_for,0.91,H,8611,FC Twente,Eredivisie
3602486,2021-08-22,xG_ag,1.61,H,8611,FC Twente,Eredivisie
3602486,2021-08-22,xG_for,1.61,A,8593,Ajax,Eredivisie
3602486,2021-08-22,xG_ag,0.91,A,8593,Ajax,Eredivisie
3602487,2021-08-22,xG_for,2.67,H,10235,Feyenoord,Eredivisie
3602487,2021-08-22,xG_ag,0.72,H,10235,Feyenoord,Eredivisie
3602487,2021-08-22,xG_for,0.72,A,6433,Go Ahead Eagles,Eredivisie
3602487,2021-08-22,xG_ag,2.67,A,6433,Go Ahead Eagles,Eredivisie
3602488,2021-08-22,xG_for,1.13,H,8277,Vitesse,Eredivisie
3602488,2021-08-22,xG_ag,1.37,H,8277,Vitesse,Eredivisie
3602488,2021-08-22,xG_for,1.37,A,8525,Willem II,Eredivisie
3602488,2021-08-22,xG_ag,1.13,A,8525,Willem II,Eredivisie
3602489,2021-12-03,xG_for,1.43,H,10229,AZ Alkmaar,Eredivisie
3602489,2021-12-03,xG_ag,1.14,H,10229,AZ Alkmaar,Eredivisie
3602489,2021-12-03,xG_for,1.14,A,6422,Fortuna Sittard,Eredivisie
3602489,2021-12-03,xG_ag,1.43,A,6422,Fortuna Sittard,Eredivisie
3602490,2021-08-28,xG_for,0.87,H,6422,Fortuna Sittard,Eredivisie
3602490,2021-08-28,xG_ag,2.24,H,6422,Fortuna Sittard,Eredivisie
3602490,2021-08-28,xG_for,2.24,A,10219,RKC Waalwijk,Eredivisie
3602490,2021-08-28,xG_ag,0.87,A,10219,RKC Waalwijk,Eredivisie
3602491,2021-08-28,xG_for,3.06,H,7788,Cambuur,Eredivisie
3602491,2021-08-28,xG_ag,1.15,H,7788,Cambuur,Eredivisie
3602491,2021-08-28,xG_for,1.15,A,8611,FC Twente,Eredivisie
3602491,2021-08-28,xG_ag,3.06,A,8611,FC Twente,Eredivisie
3602492,2021-08-29,xG_for,2.57,H,6433,Go Ahead Eagles,Eredivisie
3602492,2021-08-29,xG_ag,0.98,H,6433,Go Ahead Eagles,Eredivisie
3602492,2021-08-29,xG_for,0.98,A,8614,Sparta Rotterdam,Eredivisie
3602492,2021-08-29,xG_ag,2.57,A,8614,Sparta Rotterdam,Eredivisie
3602493,2021-08-29,xG_for,1.45,H,8640,PSV Eindhoven,Eredivisie
3602493,2021-08-29,xG_ag,1.67,H,8640,PSV Eindhoven,Eredivisie
3602493,2021-08-29,xG_for,1.67,A,8674,FC Groningen,Eredivisie
3602493,2021-08-29,xG_ag,1.45,A,8674,FC Groningen,Eredivisie
3602494,2021-08-29,xG_for,1.2,H,8525,Willem II,Eredivisie
3602494,2021-08-29,xG_ag,0.69,H,8525,Willem II,Eredivisie
3602494,2021-08-29,xG_for,0.69,A,6413,PEC Zwolle,Eredivisie
3602494,2021-08-29,xG_ag,1.2,A,6413,PEC Zwolle,Eredivisie
3602495,2021-08-29,xG_for,3.97,H,9908,FC Utrecht,Eredivisie
3602495,2021-08-29,xG_ag,0.99,H,9908,FC Utrecht,Eredivisie
3602495,2021-08-29,xG_for,0.99,A,10235,Feyenoord,Eredivisie
3602495,2021-08-29,xG_ag,3.97,A,10235,Feyenoord,Eredivisie
3602496,2021-08-29,xG_for,3.49,H,8593,Ajax,Eredivisie
3602496,2021-08-29,xG_ag,0.56,H,8593,Ajax,Eredivisie
3602496,2021-08-29,xG_for,0.56,A,8277,Vitesse,Eredivisie
3602496,2021-08-29,xG_ag,3.49,A,8277,Vitesse,Eredivisie
3602497,2021-08-29,xG_for,0.61,H,9791,Heracles,Eredivisie
3602497,2021-08-29,xG_ag,1.6,H,9791,Heracles,Eredivisie
3602497,2021-08-29,xG_for,1.6,A,8464,NEC Nijmegen,Eredivisie
3602497,2021-08-29,xG_ag,0.61,A,8464,NEC Nijmegen,Eredivisie
3602498,2021-08-29,xG_for,1.36,H,10228,SC Heerenveen,Eredivisie
3602498,2021-08-29,xG_ag,2.91,H,10228,SC Heerenveen,Eredivisie
3602498,2021-08-29,xG_for,2.91,A,10229,AZ Alkmaar,Eredivisie
3602498,2021-08-29,xG_ag,1.36,A,10229,AZ Alkmaar,Eredivisie
3602499,2021-09-11,xG_for,1.29,H,8611,FC Twente,Eredivisie
3602499,2021-09-11,xG_ag,0.94,H,8611,FC Twente,Eredivisie
3602499,2021-09-11,xG_for,0.94,A,9908,FC Utrecht,Eredivisie
3602499,2021-09-11,xG_ag,1.29,A,9908,FC Utrecht,Eredivisie
3602500,2021-09-11,xG_for,0.52,H,6413,PEC Zwolle,Eredivisie
3602500,2021-09-11,xG_ag,1.38,H,6413,PEC Zwolle,Eredivisie
3602500,2021-09-11,xG_for,1.38,A,8593,Ajax,Eredivisie
3602500,2021-09-11,xG_ag,0.52,A,8593,Ajax,Eredivisie
3602501,2021-09-11,xG_for,3.14,H,7788,Cambuur,Eredivisie
3602501,2021-09-11,xG_ag,0.95,H,7788,Cambuur,Eredivisie
3602501,2021-09-11,xG_for,0.95,A,6433,Go Ahead Eagles,Eredivisie
3602501,2021-09-11,xG_ag,3.14,A,6433,Go Ahead Eagles,Eredivisie
3602502,2021-09-12,xG_for,1.6,H,8614,Sparta Rotterdam,Eredivisie
3602502,2021-09-12,xG_ag,0.16,H,8614,Sparta Rotterdam,Eredivisie
3602502,2021-09-12,xG_for,0.16,A,6422,Fortuna Sittard,Eredivisie
3602502,2021-09-12,xG_ag,1.6,A,6422,Fortuna Sittard,Eredivisie
3602503,2021-09-12,xG_for,1.08,H,10229,AZ Alkmaar,Eredivisie
3602503,2021-09-12,xG_ag,1.4,H,10229,AZ Alkmaar,Eredivisie
3602503,2021-09-12,xG_for,1.4,A,8640,PSV Eindhoven,Eredivisie
3602503,2021-09-12,xG_ag,1.08,A,8640,PSV Eindhoven,Eredivisie
3602504,2021-09-12,xG_for,1.62,H,8464,NEC Nijmegen,Eredivisie
3602504,2021-09-12,xG_ag,0.3,H,8464,NEC Nijmegen,Eredivisie
3602504,2021-09-12,xG_for,0.3,A,8525,Willem II,Eredivisie
3602504,2021-09-12,xG_ag,1.62,A,8525,Willem II,Eredivisie
3602505,2021-12-02,xG_for,2.25,H,10235,Feyenoord,Eredivisie
3602505,2021-12-02,xG_ag,0.91,H,10235,Feyenoord,Eredivisie
3602505,2021-12-02,xG_for,0.91,A,9791,Heracles,Eredivisie
3602505,2021-12-02,xG_ag,2.25,A,9791,Heracles,Eredivisie
3602506,2021-09-12,xG_for,1.05,H,10219,RKC Waalwijk,Eredivisie
3602506,2021-09-12,xG_ag,0.75,H,10219,RKC Waalwijk,Eredivisie
3602506,2021-09-12,xG_for,0.75,A,8277,Vitesse,Eredivisie
3602506,2021-09-12,xG_ag,1.05,A,8277,Vitesse,Eredivisie
3602507,2021-09-12,xG_for,1.11,H,8674,FC Groningen,Eredivisie
3602507,2021-09-12,xG_ag,0.62,H,8674,FC Groningen,Eredivisie
3602507,2021-09-12,xG_for,0.62,A,10228,SC Heerenveen,Eredivisie
3602507,2021-09-12,xG_ag,1.11,A,10228,SC Heerenveen,Eredivisie
3602508,2021-09-18,xG_for,1.37,H,8614,Sparta Rotterdam,Eredivisie
3602508,2021-09-18,xG_ag,0.84,H,8614,Sparta Rotterdam,Eredivisie
3602508,2021-09-18,xG_for,0.84,A,8464,NEC Nijmegen,Eredivisie
3602508,2021-09-18,xG_ag,1.37,A,8464,NEC Nijmegen,Eredivisie
3602509,2021-09-18,xG_for,1.77,H,10228,SC Heerenveen,Eredivisie
3602509,2021-09-18,xG_ag,0.72,H,10228,SC Heerenveen,Eredivisie
3602509,2021-09-18,xG_for,0.72,A,6422,Fortuna Sittard,Eredivisie
3602509,2021-09-18,xG_ag,1.77,A,6422,Fortuna Sittard,Eredivisie
3602510,2021-09-18,xG_for,0.7,H,8525,Willem II,Eredivisie
3602510,2021-09-18,xG_ag,1.62,H,8525,Willem II,Eredivisie
3602510,2021-09-18,xG_for,1.62,A,8674,FC Groningen,Eredivisie
3602510,2021-09-18,xG_ag,0.7,A,8674,FC Groningen,Eredivisie
3602511,2021-09-19,xG_for,4.17,H,8593,Ajax,Eredivisie
3602511,2021-09-19,xG_ag,0.87,H,8593,Ajax,Eredivisie
3602511,2021-09-19,xG_for,0.87,A,7788,Cambuur,Eredivisie
3602511,2021-09-19,xG_ag,4.17,A,7788,Cambuur,Eredivisie
3602512,2021-09-19,xG_for,3.39,H,9908,FC Utrecht,Eredivisie
3602512,2021-09-19,xG_ag,1.7,H,9908,FC Utrecht,Eredivisie
3602512,2021-09-19,xG_for,1.7,A,10219,RKC Waalwijk,Eredivisie
3602512,2021-09-19,xG_ag,3.39,A,10219,RKC Waalwijk,Eredivisie
3602513,2021-09-19,xG_for,1.87,H,6433,Go Ahead Eagles,Eredivisie
3602513,2021-09-19,xG_ag,0.61,H,6433,Go Ahead Eagles,Eredivisie
3602513,2021-09-19,xG_for,0.61,A,6413,PEC Zwolle,Eredivisie
3602513,2021-09-19,xG_ag,1.87,A,6413,PEC Zwolle,Eredivisie
3602514,2021-09-19,xG_for,1.21,H,8640,PSV Eindhoven,Eredivisie
3602514,2021-09-19,xG_ag,1.16,H,8640,PSV Eindhoven,Eredivisie
3602514,2021-09-19,xG_for,1.16,A,10235,Feyenoord,Eredivisie
3602514,2021-09-19,xG_ag,1.21,A,10235,Feyenoord,Eredivisie
3602515,2021-09-19,xG_for,1.55,H,8277,Vitesse,Eredivisie
3602515,2021-09-19,xG_ag,2.46,H,8277,Vitesse,Eredivisie
3602515,2021-09-19,xG_for,2.46,A,8611,FC Twente,Eredivisie
3602515,2021-09-19,xG_ag,1.55,A,8611,FC Twente,Eredivisie
3602516,2021-09-19,xG_for,1.34,H,9791,Heracles,Eredivisie
3602516,2021-09-19,xG_ag,0.52,H,9791,Heracles,Eredivisie
3602516,2021-09-19,xG_for,0.52,A,10229,AZ Alkmaar,Eredivisie
3602516,2021-09-19,xG_ag,1.34,A,10229,AZ Alkmaar,Eredivisie
3602517,2021-09-21,xG_for,0.59,H,6422,Fortuna Sittard,Eredivisie
3602517,2021-09-21,xG_ag,3.81,H,6422,Fortuna Sittard,Eredivisie
3602517,2021-09-21,xG_for,3.81,A,8593,Ajax,Eredivisie
3602517,2021-09-21,xG_ag,0.59,A,8593,Ajax,Eredivisie
3602518,2021-09-22,xG_for,0.63,H,10219,RKC Waalwijk,Eredivisie
3602518,2021-09-22,xG_ag,1.54,H,10219,RKC Waalwijk,Eredivisie
3602518,2021-09-22,xG_for,1.54,A,8525,Willem II,Eredivisie
3602518,2021-09-22,xG_ag,0.63,A,8525,Willem II,Eredivisie
3602519,2021-09-22,xG_for,1.16,H,6433,Go Ahead Eagles,Eredivisie
3602519,2021-09-22,xG_ag,2.14,H,6433,Go Ahead Eagles,Eredivisie
3602519,2021-09-22,xG_for,2.14,A,8640,PSV Eindhoven,Eredivisie
3602519,2021-09-22,xG_ag,1.16,A,8640,PSV Eindhoven,Eredivisie
3602520,2021-09-23,xG_for,0.46,H,7788,Cambuur,Eredivisie
3602520,2021-09-23,xG_ag,2.06,H,7788,Cambuur,Eredivisie
3602520,2021-09-23,xG_for,2.06,A,9791,Heracles,Eredivisie
3602520,2021-09-23,xG_ag,0.46,A,9791,Heracles,Eredivisie
3602521,2021-09-22,xG_for,0.7,H,8464,NEC Nijmegen,Eredivisie
3602521,2021-09-22,xG_ag,1.57,H,8464,NEC Nijmegen,Eredivisie
3602521,2021-09-22,xG_for,1.57,A,9908,FC Utrecht,Eredivisie
3602521,2021-09-22,xG_ag,0.7,A,9908,FC Utrecht,Eredivisie
3602522,2021-09-23,xG_for,1.71,H,10235,Feyenoord,Eredivisie
3602522,2021-09-23,xG_ag,0.53,H,10235,Feyenoord,Eredivisie
3602522,2021-09-23,xG_for,0.53,A,10228,SC Heerenveen,Eredivisie
3602522,2021-09-23,xG_ag,1.71,A,10228,SC Heerenveen,Eredivisie
3602523,2021-09-23,xG_for,0.71,H,8674,FC Groningen,Eredivisie
3602523,2021-09-23,xG_ag,1.06,H,8674,FC Groningen,Eredivisie
3602523,2021-09-23,xG_for,1.06,A,8277,Vitesse,Eredivisie
3602523,2021-09-23,xG_ag,0.71,A,8277,Vitesse,Eredivisie
3602524,2021-09-23,xG_for,1.36,H,6413,PEC Zwolle,Eredivisie
3602524,2021-09-23,xG_ag,0.71,H,6413,PEC Zwolle,Eredivisie
3602524,2021-09-23,xG_for,0.71,A,8614,Sparta Rotterdam,Eredivisie
3602524,2021-09-23,xG_ag,1.36,A,8614,Sparta Rotterdam,Eredivisie
3602525,2021-09-24,xG_for,1.3,H,8611,FC Twente,Eredivisie
3602525,2021-09-24,xG_ag,0.9,H,8611,FC Twente,Eredivisie
3602525,2021-09-24,xG_for,0.9,A,10229,AZ Alkmaar,Eredivisie
3602525,2021-09-24,xG_ag,1.3,A,10229,AZ Alkmaar,Eredivisie
3602527,2021-09-25,xG_for,3.9,H,8593,Ajax,Eredivisie
3602527,2021-09-25,xG_ag,0.25,H,8593,Ajax,Eredivisie
3602527,2021-09-25,xG_for,0.25,A,8674,FC Groningen,Eredivisie
3602527,2021-09-25,xG_ag,3.9,A,8674,FC Groningen,Eredivisie
3602528,2021-09-25,xG_for,0.32,H,8525,Willem II,Eredivisie
3602528,2021-09-25,xG_ag,3.22,H,8525,Willem II,Eredivisie
3602528,2021-09-25,xG_for,3.22,A,8640,PSV Eindhoven,Eredivisie
3602528,2021-09-25,xG_ag,0.32,A,8640,PSV Eindhoven,Eredivisie
3602529,2021-09-25,xG_for,1.72,H,8277,Vitesse,Eredivisie
3602529,2021-09-25,xG_ag,0.04,H,8277,Vitesse,Eredivisie
3602529,2021-09-25,xG_for,0.04,A,6422,Fortuna Sittard,Eredivisie
3602529,2021-09-25,xG_ag,1.72,A,6422,Fortuna Sittard,Eredivisie
3602530,2021-09-26,xG_for,1.58,H,9791,Heracles,Eredivisie
3602530,2021-09-26,xG_ag,0.32,H,9791,Heracles,Eredivisie
3602530,2021-09-26,xG_for,0.32,A,10219,RKC Waalwijk,Eredivisie
3602530,2021-09-26,xG_ag,1.58,A,10219,RKC Waalwijk,Eredivisie
3602531,2021-09-26,xG_for,2.9,H,10235,Feyenoord,Eredivisie
3602531,2021-09-26,xG_ag,1.15,H,10235,Feyenoord,Eredivisie
3602531,2021-09-26,xG_for,1.15,A,8464,NEC Nijmegen,Eredivisie
3602531,2021-09-26,xG_ag,2.9,A,8464,NEC Nijmegen,Eredivisie
3602532,2021-09-26,xG_for,1.1,H,8614,Sparta Rotterdam,Eredivisie
3602532,2021-09-26,xG_ag,1.63,H,8614,Sparta Rotterdam,Eredivisie
3602532,2021-09-26,xG_for,1.63,A,7788,Cambuur,Eredivisie
3602532,2021-09-26,xG_ag,1.1,A,7788,Cambuur,Eredivisie
3602533,2021-09-26,xG_for,3.12,H,10229,AZ Alkmaar,Eredivisie
3602533,2021-09-26,xG_ag,0.37,H,10229,AZ Alkmaar,Eredivisie
3602533,2021-09-26,xG_for,0.37,A,6433,Go Ahead Eagles,Eredivisie
3602533,2021-09-26,xG_ag,3.12,A,6433,Go Ahead Eagles,Eredivisie
3602534,2021-09-26,xG_for,1.31,H,10228,SC Heerenveen,Eredivisie
3602534,2021-09-26,xG_ag,2.0,H,10228,SC Heerenveen,Eredivisie
3602534,2021-09-26,xG_for,2.0,A,8611,FC Twente,Eredivisie
3602534,2021-09-26,xG_ag,1.31,A,8611,FC Twente,Eredivisie
3602535,2021-09-26,xG_for,4.88,H,9908,FC Utrecht,Eredivisie
3602535,2021-09-26,xG_ag,0.54,H,9908,FC Utrecht,Eredivisie
3602535,2021-09-26,xG_for,0.54,A,6413,PEC Zwolle,Eredivisie
3602535,2021-09-26,xG_ag,4.88,A,6413,PEC Zwolle,Eredivisie
3602536,2022-05-15,xG_for,1.65,H,10229,AZ Alkmaar,Eredivisie
3602536,2022-05-15,xG_ag,1.35,H,10229,AZ Alkmaar,Eredivisie
3602536,2022-05-15,xG_for,1.35,A,10219,RKC Waalwijk,Eredivisie
3602536,2022-05-15,xG_ag,1.65,A,10219,RKC Waalwijk,Eredivisie
3602537,2022-05-15,xG_for,1.12,H,10235,Feyenoord,Eredivisie
3602537,2022-05-15,xG_ag,1.82,H,10235,Feyenoord,Eredivisie
3602537,2022-05-15,xG_for,1.82,A,8611,FC Twente,Eredivisie
3602537,2022-05-15,xG_ag,1.12,A,8611,FC Twente,Eredivisie
3602538,2022-05-15,xG_for,1.33,H,8674,FC Groningen,Eredivisie
3602538,2022-05-15,xG_ag,1.66,H,8674,FC Groningen,Eredivisie
3602538,2022-05-15,xG_for,1.66,A,7788,Cambuur,Eredivisie
3602538,2022-05-15,xG_ag,1.33,A,7788,Cambuur,Eredivisie
3602539,2022-05-15,xG_for,1.91,H,9791,Heracles,Eredivisie
3602539,2022-05-15,xG_ag,1.44,H,9791,Heracles,Eredivisie
3602539,2022-05-15,xG_for,1.44,A,8614,Sparta Rotterdam,Eredivisie
3602539,2022-05-15,xG_ag,1.91,A,8614,Sparta Rotterdam,Eredivisie
3602540,2022-05-15,xG_for,1.82,H,10228,SC Heerenveen,Eredivisie
3602540,2022-05-15,xG_ag,0.58,H,10228,SC Heerenveen,Eredivisie
3602540,2022-05-15,xG_for,0.58,A,6433,Go Ahead Eagles,Eredivisie
3602540,2022-05-15,xG_ag,1.82,A,6433,Go Ahead Eagles,Eredivisie
3602541,2022-05-15,xG_for,2.19,H,8464,NEC Nijmegen,Eredivisie
3602541,2022-05-15,xG_ag,1.06,H,8464,NEC Nijmegen,Eredivisie
3602541,2022-05-15,xG_for,1.06,A,6422,Fortuna Sittard,Eredivisie
3602541,2022-05-15,xG_ag,2.19,A,6422,Fortuna Sittard,Eredivisie
3602542,2022-05-15,xG_for,2.18,H,6413,PEC Zwolle,Eredivisie
3602542,2022-05-15,xG_ag,2.54,H,6413,PEC Zwolle,Eredivisie
3602542,2022-05-15,xG_for,2.54,A,8640,PSV Eindhoven,Eredivisie
3602542,2022-05-15,xG_ag,2.18,A,8640,PSV Eindhoven,Eredivisie
3602543,2022-05-15,xG_for,2.58,H,8277,Vitesse,Eredivisie
3602543,2022-05-15,xG_ag,2.03,H,8277,Vitesse,Eredivisie
3602543,2022-05-15,xG_for,2.03,A,8593,Ajax,Eredivisie
3602543,2022-05-15,xG_ag,2.58,A,8593,Ajax,Eredivisie
3602544,2022-05-15,xG_for,2.46,H,8525,Willem II,Eredivisie
3602544,2022-05-15,xG_ag,1.16,H,8525,Willem II,Eredivisie
3602544,2022-05-15,xG_for,1.16,A,9908,FC Utrecht,Eredivisie
3602544,2022-05-15,xG_ag,2.46,A,9908,FC Utrecht,Eredivisie
3602545,2021-10-02,xG_for,0.53,H,8674,FC Groningen,Eredivisie
3602545,2021-10-02,xG_ag,1.04,H,8674,FC Groningen,Eredivisie
3602545,2021-10-02,xG_for,1.04,A,8611,FC Twente,Eredivisie
3602545,2021-10-02,xG_ag,0.53,A,8611,FC Twente,Eredivisie
3602546,2021-10-02,xG_for,2.02,H,10219,RKC Waalwijk,Eredivisie
3602546,2021-10-02,xG_ag,1.28,H,10219,RKC Waalwijk,Eredivisie
3602546,2021-10-02,xG_for,1.28,A,6433,Go Ahead Eagles,Eredivisie
3602546,2021-10-02,xG_ag,2.02,A,6433,Go Ahead Eagles,Eredivisie
3602547,2021-10-03,xG_for,3.78,H,9791,Heracles,Eredivisie
3602547,2021-10-03,xG_ag,0.93,H,9791,Heracles,Eredivisie
3602547,2021-10-03,xG_for,0.93,A,8525,Willem II,Eredivisie
3602547,2021-10-03,xG_ag,3.78,A,8525,Willem II,Eredivisie
3602548,2021-10-03,xG_for,1.0,H,6413,PEC Zwolle,Eredivisie
3602548,2021-10-03,xG_ag,0.63,H,6413,PEC Zwolle,Eredivisie
3602548,2021-10-03,xG_for,0.63,A,10228,SC Heerenveen,Eredivisie
3602548,2021-10-03,xG_ag,1.0,A,10228,SC Heerenveen,Eredivisie
3602549,2021-10-03,xG_for,1.93,H,6422,Fortuna Sittard,Eredivisie
3602549,2021-10-03,xG_ag,2.29,H,6422,Fortuna Sittard,Eredivisie
3602549,2021-10-03,xG_for,2.29,A,8464,NEC Nijmegen,Eredivisie
3602549,2021-10-03,xG_ag,1.93,A,8464,NEC Nijmegen,Eredivisie
3602550,2021-10-03,xG_for,2.04,H,8593,Ajax,Eredivisie
3602550,2021-10-03,xG_ag,0.62,H,8593,Ajax,Eredivisie
3602550,2021-10-03,xG_for,0.62,A,9908,FC Utrecht,Eredivisie
3602550,2021-10-03,xG_ag,2.04,A,9908,FC Utrecht,Eredivisie
3602551,2021-10-03,xG_for,0.95,H,7788,Cambuur,Eredivisie
3602551,2021-10-03,xG_ag,1.89,H,7788,Cambuur,Eredivisie
3602551,2021-10-03,xG_for,1.89,A,10229,AZ Alkmaar,Eredivisie
3602551,2021-10-03,xG_ag,0.95,A,10229,AZ Alkmaar,Eredivisie
3602552,2021-10-03,xG_for,1.46,H,8277,Vitesse,Eredivisie
3602552,2021-10-03,xG_ag,1.83,H,8277,Vitesse,Eredivisie
3602552,2021-10-03,xG_for,1.83,A,10235,Feyenoord,Eredivisie
3602552,2021-10-03,xG_ag,1.46,A,10235,Feyenoord,Eredivisie
3602553,2021-10-04,xG_for,3.12,H,8640,PSV Eindhoven,Eredivisie
3602553,2021-10-04,xG_ag,1.02,H,8640,PSV Eindhoven,Eredivisie
3602553,2021-10-04,xG_for,1.02,A,8614,Sparta Rotterdam,Eredivisie
3602553,2021-10-04,xG_ag,3.12,A,8614,Sparta Rotterdam,Eredivisie
3602554,2022-05-12,xG_for,4.11,H,8593,Ajax,Eredivisie
3602554,2022-05-12,xG_ag,0.22,H,8593,Ajax,Eredivisie
3602554,2022-05-12,xG_for,0.22,A,10228,SC Heerenveen,Eredivisie
3602554,2022-05-12,xG_ag,4.11,A,10228,SC Heerenveen,Eredivisie
3602555,2022-05-12,xG_for,1.03,H,7788,Cambuur,Eredivisie
3602555,2022-05-12,xG_ag,1.25,H,7788,Cambuur,Eredivisie
3602555,2022-05-12,xG_for,1.25,A,8525,Willem II,Eredivisie
3602555,2022-05-12,xG_ag,1.03,A,8525,Willem II,Eredivisie
3602556,2022-05-12,xG_for,1.82,H,6422,Fortuna Sittard,Eredivisie
3602556,2022-05-12,xG_ag,1.3,H,6422,Fortuna Sittard,Eredivisie
3602556,2022-05-12,xG_for,1.3,A,8277,Vitesse,Eredivisie
3602556,2022-05-12,xG_ag,1.82,A,8277,Vitesse,Eredivisie
3602557,2022-05-12,xG_for,0.82,H,6433,Go Ahead Eagles,Eredivisie
3602557,2022-05-12,xG_ag,0.64,H,6433,Go Ahead Eagles,Eredivisie
3602557,2022-05-12,xG_for,0.64,A,10235,Feyenoord,Eredivisie
3602557,2022-05-12,xG_ag,0.82,A,10235,Feyenoord,Eredivisie
3602558,2022-05-12,xG_for,2.05,H,8640,PSV Eindhoven,Eredivisie
3602558,2022-05-12,xG_ag,2.11,H,8640,PSV Eindhoven,Eredivisie
3602558,2022-05-12,xG_for,2.11,A,8464,NEC Nijmegen,Eredivisie
3602558,2022-05-12,xG_ag,2.05,A,8464,NEC Nijmegen,Eredivisie
