,id,title,performer,release_date,url,img_url,preview_url
46,8084151,Anal Evaluation,"Venera Maxima,","Sep 29, 2022",https://www.brazzers.com/video/8084151/anal-evaluation,https://media-public-ht.project1content.com/m=eyzaevFb/9f6/ce5/fe2/934/415/385/489/1ab/b98/9f5/f3/poster/poster_01.jpg,https://prog-public-ht.project1content.com/9f6/ce5/fe2/934/415/385/489/1ab/b98/9f5/f3/mediabook/mediabook_320p.mp4
47,8076301,Massage Cheat Caught & Dominated,"Siri Dahl, Kira Noir","Sep 29, 2022",https://www.brazzers.com/video/8076301/massage-cheat-caught-dominated,https://media-public-ht.project1content.com/m=eyzaevFb/01f/55b/2b4/97c/4e0/ca5/38f/b54/d6e/0d5/8b/poster/poster_01.jpg,https://prog-public-ht.project1content.com/01f/55b/2b4/97c/4e0/ca5/38f/b54/d6e/0d5/8b/mediabook/mediabook_320p.mp4
48,8086371,Detention For My Teacher,"Roxie Sinner,","Sep 28, 2022",https://www.brazzers.com/video/8086371/detention-for-my-teacher,https://media-public-ht.project1content.com/m=eyzaevFb/e60/609/6e3/e1e/4c7/fa9/e45/372/924/6a2/e9/poster/poster_01.jpg,https://prog-public-ht.project1content.com/e60/609/6e3/e1e/4c7/fa9/e45/372/924/6a2/e9/mediabook/mediabook_320p.mp4
49,8081551,Horny Realtor's Revenge,"Emily Blake,","Sep 28, 2022",https://www.brazzers.com/video/8081551/horny-realtors-revenge,https://media-public-ht.project1content.com/m=eyzaevFb/d71/889/83c/4e9/4ad/aad/168/85e/2f7/094/f7/poster/poster_01.jpg,https://prog-public-ht.project1content.com/d71/889/83c/4e9/4ad/aad/168/85e/2f7/094/f7/mediabook/mediabook_320p.mp4
50,8083121,Tae Time,"Alexis Tae, Xander Corvus","Sep 27, 2022",https://www.brazzers.com/video/8083121/tae-time,https://media-public-ht.project1content.com/m=eyzaevFb/480/e37/751/22e/4bb/f87/27e/3cd/79b/437/43/poster/poster_01.jpg,https://prog-public-ht.project1content.com/480/e37/751/22e/4bb/f87/27e/3cd/79b/437/43/mediabook/mediabook_320p.mp4
51,8078831,Cum Dodger's Depot,"Samantha Lexi,","Sep 27, 2022",https://www.brazzers.com/video/8078831/cum-dodgers-depot,https://media-public-ht.project1content.com/m=eyzaevFb/824/d97/c01/0e5/46b/1a3/118/e5d/645/0e1/29/poster/poster_01.jpg,https://prog-public-ht.project1content.com/824/d97/c01/0e5/46b/1a3/118/e5d/645/0e1/29/mediabook/mediabook_320p.mp4
52,8078921,Waiting On My Ex,"Blake Blossom,","Sep 26, 2022",https://www.brazzers.com/video/8078921/waiting-on-my-ex,https://media-public-ht.project1content.com/m=eyzaevFb/a5e/b71/ed2/176/4bd/c93/605/2c9/e14/5a9/fe/poster/poster_01.jpg,https://prog-public-ht.project1content.com/a5e/b71/ed2/176/4bd/c93/605/2c9/e14/5a9/fe/mediabook/mediabook_320p.mp4
53,8066861,Oiling Up Their Big Naturals,"Angela White,","Sep 26, 2022",https://www.brazzers.com/video/8066861/oiling-up-their-big-naturals,https://media-public-ht.project1content.com/m=eyzaevFb/1c2/a0d/445/d1c/4e8/e80/9ee/605/424/805/41/poster/poster_01.jpg,https://prog-public-ht.project1content.com/1c2/a0d/445/d1c/4e8/e80/9ee/605/424/805/41/mediabook/mediabook_320p.mp4
54,8029301,Slutty Stalker Secretary,"Zoey Sinn, Mick Blue","Sep 25, 2022",https://www.brazzers.com/video/8029301/slutty-stalker-secretary,https://media-public-ht.project1content.com/m=eyzaevFb/2d3/1a2/439/d54/45c/fb3/b1f/98d/8c0/af3/6c/poster/poster_01.jpg,https://prog-public-ht.project1content.com/2d3/1a2/439/d54/45c/fb3/b1f/98d/8c0/af3/6c/mediabook/mediabook_320p.mp4
55,8068701,My Bro’s Geeky GF Does Anal!,"Theodora Day,","Sep 24, 2022",https://www.brazzers.com/video/8068701/my-bros-geeky-gf-does-anal,https://media-public-ht.project1content.com/m=eyzaevFb/1f2/e19/7a3/89e/450/da9/b38/71e/aae/ebd/74/poster/poster_01.jpg,https://prog-public-ht.project1content.com/1f2/e19/7a3/89e/450/da9/b38/71e/aae/ebd/74/mediabook/mediabook_320p.mp4
