,vol_num,url,cover_url
49,Detective Comics Vol 1 983,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_983,https://static.wikia.nocookie.net/marvel_dc/images/9/99/Detective_Comics_Vol_1_983.jpg
50,Detective Comics Vol 1 984,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_984,https://static.wikia.nocookie.net/marvel_dc/images/0/01/Detective_Comics_Vol_1_984.jpg
51,Detective Comics Vol 1 985,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_985,https://static.wikia.nocookie.net/marvel_dc/images/a/a6/Detective_Comics_Vol_1_985.jpg
52,Detective Comics Vol 1 986,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_986,https://static.wikia.nocookie.net/marvel_dc/images/e/e1/Detective_Comics_Vol_1_986.jpg
53,Detective Comics Vol 1 987,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_987,https://static.wikia.nocookie.net/marvel_dc/images/5/52/Detective_Comics_Vol_1_987.jpg
54,Detective Comics Vol 1 988,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_988,https://static.wikia.nocookie.net/marvel_dc/images/7/7a/Detective_Comics_Vol_1_988.jpg
55,Detective Comics Vol 1 989,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_989,https://static.wikia.nocookie.net/marvel_dc/images/2/2f/Detective_Comics_Vol_1_989.jpg
56,Detective Comics Vol 1 990,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_990,https://static.wikia.nocookie.net/marvel_dc/images/0/01/Detective_Comics_Vol_1_990.jpg
57,Detective Comics Vol 1 991,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_991,https://static.wikia.nocookie.net/marvel_dc/images/4/47/Detective_Comics_Vol_1_991.jpg
58,Detective Comics Vol 1 992,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_992,https://static.wikia.nocookie.net/marvel_dc/images/e/e9/Detective_Comics_Vol_1_992.jpg
59,Detective Comics Vol 1 993,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_993,https://static.wikia.nocookie.net/marvel_dc/images/1/12/Detective_Comics_Vol_1_993.jpg
60,Detective Comics Vol 1 994,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_994,https://static.wikia.nocookie.net/marvel_dc/images/6/6a/Detective_Comics_Vol_1_994.jpg
61,Detective Comics Vol 1 995,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_995,https://static.wikia.nocookie.net/marvel_dc/images/3/3f/Detective_Comics_Vol_1_995.jpg
